NU_ANO,NU_EDICAO,CO_IES,NO_IES,SG_IES,DS_ORGANIZACAO_ACADEMICA,DS_CATEGORIA_ADM,NO_CAMPUS,NO_MUNICIPIO_CAMPUS,SG_UF_CAMPUS,DS_REGIAO_CAMPUS,CO_IES_CURSO,NO_CURSO,DS_GRAU,DS_TURNO,TP_MOD_CONCORRENCIA,DS_MOD_CONCORRENCIA,NU_PERCENTUAL_BONUS,QT_VAGAS_CONCORRENCIA,NU_NOTACORTE,QT_INSCRICAO,Código IES,Instituição(IES),Município,UF_x,CI,IGC,MUNIC,COD,POP,UF_y,HIERARQUIA_URBANA,COD_HIERARQUIA_URBANA,GRUPO_HIERARQUIA_URBANA,IA,IA_Q5
2023,1,550,UNIVERSIDADE ESTADUAL DA PARAÍBA,UEPB,Universidade,Pública Estadual,Centro de Ciências Humanas e Exatas - Campus VI,Monteiro,PB,Nordeste,113958,LETRAS - PORTUGUÊS,Licenciatura,Noturno,A,Ampla concorrência,0,19,633.74,53.0,550.0,UNIVERSIDADE ESTADUAL DA PARAÍBA (UEPB),Campina Grande,PB,-,3,CAMPINA GRANDE,2504009,419379.0,PB,Capital Regional C - Integrante de Arranjo Populacional,2C - Integrante de Arranjo Populacional,2 - Capital Regional - Integrante de Arranjo Populacional,609797.505969854,960888.293333334
2023,1,550,UNIVERSIDADE ESTADUAL DA PARAÍBA,UEPB,Universidade,Pública Estadual,Centro de Ciências Humanas e Exatas - Campus VI,Monteiro,PB,Nordeste,113960,LETRAS - ESPANHOL,Licenciatura,Matutino,A,Ampla concorrência,0,19,483.68,27.0,550.0,UNIVERSIDADE ESTADUAL DA PARAÍBA (UEPB),Campina Grande,PB,-,3,CAMPINA GRANDE,2504009,419379.0,PB,Capital Regional C - Integrante de Arranjo Populacional,2C - Integrante de Arranjo Populacional,2 - Capital Regional - Integrante de Arranjo Populacional,609797.505969854,960888.293333334
2023,1,550,UNIVERSIDADE ESTADUAL DA PARAÍBA,UEPB,Universidade,Pública Estadual,Centro de Ciências Humanas e Exatas - Campus VI,Monteiro,PB,Nordeste,113960,LETRAS - ESPANHOL,Licenciatura,Noturno,A,Ampla concorrência,0,19,537.9,17.0,550.0,UNIVERSIDADE ESTADUAL DA PARAÍBA (UEPB),Campina Grande,PB,-,3,CAMPINA GRANDE,2504009,419379.0,PB,Capital Regional C - Integrante de Arranjo Populacional,2C - Integrante de Arranjo Populacional,2 - Capital Regional - Integrante de Arranjo Populacional,609797.505969854,960888.293333334
2023,1,550,UNIVERSIDADE ESTADUAL DA PARAÍBA,UEPB,Universidade,Pública Estadual,Centro de Ciências Humanas e Exatas - Campus VI,Monteiro,PB,Nordeste,114433,CIÊNCIAS CONTÁBEIS,Bacharelado,Matutino,A,Ampla concorrência,0,25,568.88,37.0,550.0,UNIVERSIDADE ESTADUAL DA PARAÍBA (UEPB),Campina Grande,PB,-,3,CAMPINA GRANDE,2504009,419379.0,PB,Capital Regional C - Integrante de Arranjo Populacional,2C - Integrante de Arranjo Populacional,2 - Capital Regional - Integrante de Arranjo Populacional,609797.505969854,960888.293333334
2023,1,550,UNIVERSIDADE ESTADUAL DA PARAÍBA,UEPB,Universidade,Pública Estadual,Centro de Ciências Humanas e Exatas - Campus VI,Monteiro,PB,Nordeste,114433,CIÊNCIAS CONTÁBEIS,Bacharelado,Noturno,A,Ampla concorrência,0,25,605.5,46.0,550.0,UNIVERSIDADE ESTADUAL DA PARAÍBA (UEPB),Campina Grande,PB,-,3,CAMPINA GRANDE,2504009,419379.0,PB,Capital Regional C - Integrante de Arranjo Populacional,2C - Integrante de Arranjo Populacional,2 - Capital Regional - Integrante de Arranjo Populacional,609797.505969854,960888.293333334
2023,1,550,UNIVERSIDADE ESTADUAL DA PARAÍBA,UEPB,Universidade,Pública Estadual,Centro de Ciências Exatas e Sociais Aplicadas - Campus VII,Patos,PB,Nordeste,114756,ADMINISTRAÇÃO,Bacharelado,Matutino,A,Ampla concorrência,0,40,616.19,38.0,550.0,UNIVERSIDADE ESTADUAL DA PARAÍBA (UEPB),Campina Grande,PB,-,3,CAMPINA GRANDE,2504009,419379.0,PB,Capital Regional C - Integrante de Arranjo Populacional,2C - Integrante de Arranjo Populacional,2 - Capital Regional - Integrante de Arranjo Populacional,609797.505969854,960888.293333334
2023,1,550,UNIVERSIDADE ESTADUAL DA PARAÍBA,UEPB,Universidade,Pública Estadual,Centro de Ciências Exatas e Sociais Aplicadas - Campus VII,Patos,PB,Nordeste,114756,ADMINISTRAÇÃO,Bacharelado,Noturno,A,Ampla concorrência,0,40,642.33,63.0,550.0,UNIVERSIDADE ESTADUAL DA PARAÍBA (UEPB),Campina Grande,PB,-,3,CAMPINA GRANDE,2504009,419379.0,PB,Capital Regional C - Integrante de Arranjo Populacional,2C - Integrante de Arranjo Populacional,2 - Capital Regional - Integrante de Arranjo Populacional,609797.505969854,960888.293333334
2023,1,550,UNIVERSIDADE ESTADUAL DA PARAÍBA,UEPB,Universidade,Pública Estadual,Centro de Ciências Exatas e Sociais Aplicadas - Campus VII,Patos,PB,Nordeste,1265453,COMPUTAÇÃO,Bacharelado,Noturno,A,Ampla concorrência,0,50,703.62,100.0,550.0,UNIVERSIDADE ESTADUAL DA PARAÍBA (UEPB),Campina Grande,PB,-,3,CAMPINA GRANDE,2504009,419379.0,PB,Capital Regional C - Integrante de Arranjo Populacional,2C - Integrante de Arranjo Populacional,2 - Capital Regional - Integrante de Arranjo Populacional,609797.505969854,960888.293333334
2023,1,550,UNIVERSIDADE ESTADUAL DA PARAÍBA,UEPB,Universidade,Pública Estadual,Centro de Ciências Exatas e Sociais Aplicadas - Campus VII,Patos,PB,Nordeste,1265453,COMPUTAÇÃO,Bacharelado,Integral,A,Ampla concorrência,0,50,668.37,41.0,550.0,UNIVERSIDADE ESTADUAL DA PARAÍBA (UEPB),Campina Grande,PB,-,3,CAMPINA GRANDE,2504009,419379.0,PB,Capital Regional C - Integrante de Arranjo Populacional,2C - Integrante de Arranjo Populacional,2 - Capital Regional - Integrante de Arranjo Populacional,609797.505969854,960888.293333334
2023,1,550,UNIVERSIDADE ESTADUAL DA PARAÍBA,UEPB,Universidade,Pública Estadual,Campus VIII,Araruna,PB,Nordeste,1178920,ENGENHARIA CIVIL,Bacharelado,Integral,A,Ampla concorrência,0,38,641.77,46.0,550.0,UNIVERSIDADE ESTADUAL DA PARAÍBA (UEPB),Campina Grande,PB,-,3,CAMPINA GRANDE,2504009,419379.0,PB,Capital Regional C - Integrante de Arranjo Populacional,2C - Integrante de Arranjo Populacional,2 - Capital Regional - Integrante de Arranjo Populacional,609797.505969854,960888.293333334
2023,1,550,UNIVERSIDADE ESTADUAL DA PARAÍBA,UEPB,Universidade,Pública Estadual,Campus VIII,Araruna,PB,Nordeste,1178921,ODONTOLOGIA,Bacharelado,Integral,A,Ampla concorrência,0,38,757.76,39.0,550.0,UNIVERSIDADE ESTADUAL DA PARAÍBA (UEPB),Campina Grande,PB,-,3,CAMPINA GRANDE,2504009,419379.0,PB,Capital Regional C - Integrante de Arranjo Populacional,2C - Integrante de Arranjo Populacional,2 - Capital Regional - Integrante de Arranjo Populacional,609797.505969854,960888.293333334
2023,1,550,UNIVERSIDADE ESTADUAL DA PARAÍBA,UEPB,Universidade,Pública Estadual,Campus VIII,Araruna,PB,Nordeste,1314244,FÍSICA,Licenciatura,Matutino,A,Ampla concorrência,0,25,456.32,20.0,550.0,UNIVERSIDADE ESTADUAL DA PARAÍBA (UEPB),Campina Grande,PB,-,3,CAMPINA GRANDE,2504009,419379.0,PB,Capital Regional C - Integrante de Arranjo Populacional,2C - Integrante de Arranjo Populacional,2 - Capital Regional - Integrante de Arranjo Populacional,609797.505969854,960888.293333334
2023,1,550,UNIVERSIDADE ESTADUAL DA PARAÍBA,UEPB,Universidade,Pública Estadual,Campus V,João Pessoa,PB,Nordeste,1576682,CIÊNCIAS BIOLÓGICAS ,Licenciatura,Noturno,A,Ampla concorrência,0,13,626.64,18.0,550.0,UNIVERSIDADE ESTADUAL DA PARAÍBA (UEPB),Campina Grande,PB,-,3,CAMPINA GRANDE,2504009,419379.0,PB,Capital Regional C - Integrante de Arranjo Populacional,2C - Integrante de Arranjo Populacional,2 - Capital Regional - Integrante de Arranjo Populacional,609797.505969854,960888.293333334
2023,1,550,UNIVERSIDADE ESTADUAL DA PARAÍBA,UEPB,Universidade,Pública Estadual,Campus VII,Patos,PB,Nordeste,1182640,MATEMÁTICA,Licenciatura,Noturno,A,Ampla concorrência,0,23,644.61,59.0,550.0,UNIVERSIDADE ESTADUAL DA PARAÍBA (UEPB),Campina Grande,PB,-,3,CAMPINA GRANDE,2504009,419379.0,PB,Capital Regional C - Integrante de Arranjo Populacional,2C - Integrante de Arranjo Populacional,2 - Capital Regional - Integrante de Arranjo Populacional,609797.505969854,960888.293333334
2023,1,550,UNIVERSIDADE ESTADUAL DA PARAÍBA,UEPB,Universidade,Pública Estadual,Campus VII,Patos,PB,Nordeste,1182640,MATEMÁTICA,Licenciatura,Integral,A,Ampla concorrência,0,25,570.99,25.0,550.0,UNIVERSIDADE ESTADUAL DA PARAÍBA (UEPB),Campina Grande,PB,-,3,CAMPINA GRANDE,2504009,419379.0,PB,Capital Regional C - Integrante de Arranjo Populacional,2C - Integrante de Arranjo Populacional,2 - Capital Regional - Integrante de Arranjo Populacional,609797.505969854,960888.293333334
2023,1,550,UNIVERSIDADE ESTADUAL DA PARAÍBA,UEPB,Universidade,Pública Estadual,Campus VII,Patos,PB,Nordeste,1182641,FÍSICA,Licenciatura,Integral,A,Ampla concorrência,0,50,495.11,56.0,550.0,UNIVERSIDADE ESTADUAL DA PARAÍBA (UEPB),Campina Grande,PB,-,3,CAMPINA GRANDE,2504009,419379.0,PB,Capital Regional C - Integrante de Arranjo Populacional,2C - Integrante de Arranjo Populacional,2 - Capital Regional - Integrante de Arranjo Populacional,609797.505969854,960888.293333334
2023,1,1810,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SÃO PAULO",IFSP,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,IFSP - Campus Sertãozinho,Sertãozinho,SP,Sudeste,113202,QUÍMICA,Licenciatura,Matutino,A,Ampla concorrência,0,20,593.32,55.0,1810.0,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SÃO PAULO (IFSP)",São Paulo,SP,4,4,SO PAULO,3550308,11451999.0,SP,Grande Metrópole Nacional - Integrante de Arranjo Populacional,1A - Integrante de Arranjo Populacional,1 - Metrópole - Integrante de Arranjo Populacional,7579569.63278106,4101543.93666667
2023,1,1810,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SÃO PAULO",IFSP,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,IFSP - Campus Sertãozinho,Sertãozinho,SP,Sudeste,1188342,ENGENHARIA MECÂNICA,Bacharelado,Noturno,A,Ampla concorrência,0,20,634.5,124.0,1810.0,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SÃO PAULO (IFSP)",São Paulo,SP,4,4,SO PAULO,3550308,11451999.0,SP,Grande Metrópole Nacional - Integrante de Arranjo Populacional,1A - Integrante de Arranjo Populacional,1 - Metrópole - Integrante de Arranjo Populacional,7579569.63278106,4101543.93666667
2023,1,1810,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SÃO PAULO",IFSP,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,IFSP - Campus Sertãozinho,Sertãozinho,SP,Sudeste,1366615,ENGENHARIA ELÉTRICA,Bacharelado,Integral,A,Ampla concorrência,0,20,640.06,95.0,1810.0,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SÃO PAULO (IFSP)",São Paulo,SP,4,4,SO PAULO,3550308,11451999.0,SP,Grande Metrópole Nacional - Integrante de Arranjo Populacional,1A - Integrante de Arranjo Populacional,1 - Metrópole - Integrante de Arranjo Populacional,7579569.63278106,4101543.93666667
2023,1,1810,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SÃO PAULO",IFSP,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,IFSP - Campus Sertãozinho,Sertãozinho,SP,Sudeste,1366970,LETRAS - PORTUGUÊS E INGLÊS,Licenciatura,Matutino,A,Ampla concorrência,0,20,620.2,92.0,1810.0,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SÃO PAULO (IFSP)",São Paulo,SP,4,4,SO PAULO,3550308,11451999.0,SP,Grande Metrópole Nacional - Integrante de Arranjo Populacional,1A - Integrante de Arranjo Populacional,1 - Metrópole - Integrante de Arranjo Populacional,7579569.63278106,4101543.93666667
2023,1,1810,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SÃO PAULO",IFSP,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,Cubatão,Cubatão,SP,Sudeste,1340989,MATEMÁTICA,Licenciatura,Matutino,A,Ampla concorrência,0,20,567.98,53.0,1810.0,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SÃO PAULO (IFSP)",São Paulo,SP,4,4,SO PAULO,3550308,11451999.0,SP,Grande Metrópole Nacional - Integrante de Arranjo Populacional,1A - Integrante de Arranjo Populacional,1 - Metrópole - Integrante de Arranjo Populacional,7579569.63278106,4101543.93666667
2023,1,1810,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SÃO PAULO",IFSP,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,Cubatão,Cubatão,SP,Sudeste,1376266,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,Bacharelado,Integral,A,Ampla concorrência,0,20,610.02,83.0,1810.0,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SÃO PAULO (IFSP)",São Paulo,SP,4,4,SO PAULO,3550308,11451999.0,SP,Grande Metrópole Nacional - Integrante de Arranjo Populacional,1A - Integrante de Arranjo Populacional,1 - Metrópole - Integrante de Arranjo Populacional,7579569.63278106,4101543.93666667
2023,1,1810,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SÃO PAULO",IFSP,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,Cubatão,Cubatão,SP,Sudeste,1405320,TURISMO,Bacharelado,Noturno,A,Ampla concorrência,0,20,589.98,82.0,1810.0,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SÃO PAULO (IFSP)",São Paulo,SP,4,4,SO PAULO,3550308,11451999.0,SP,Grande Metrópole Nacional - Integrante de Arranjo Populacional,1A - Integrante de Arranjo Populacional,1 - Metrópole - Integrante de Arranjo Populacional,7579569.63278106,4101543.93666667
2023,1,1810,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SÃO PAULO",IFSP,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,Cubatão,Cubatão,SP,Sudeste,1419616,LETRAS - PORTUGUÊS,Licenciatura,Matutino,A,Ampla concorrência,0,20,581.54,73.0,1810.0,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SÃO PAULO (IFSP)",São Paulo,SP,4,4,SO PAULO,3550308,11451999.0,SP,Grande Metrópole Nacional - Integrante de Arranjo Populacional,1A - Integrante de Arranjo Populacional,1 - Metrópole - Integrante de Arranjo Populacional,7579569.63278106,4101543.93666667
2023,1,1810,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SÃO PAULO",IFSP,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,IFSP - Campus Guarulhos,Guarulhos,SP,Sudeste,122122,MATEMÁTICA,Licenciatura,Matutino,A,Ampla concorrência,0,20,614.74,115.0,1810.0,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SÃO PAULO (IFSP)",São Paulo,SP,4,4,SO PAULO,3550308,11451999.0,SP,Grande Metrópole Nacional - Integrante de Arranjo Populacional,1A - Integrante de Arranjo Populacional,1 - Metrópole - Integrante de Arranjo Populacional,7579569.63278106,4101543.93666667
2023,1,1810,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SÃO PAULO",IFSP,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,IFSP - Campus Guarulhos,Guarulhos,SP,Sudeste,1363951,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,Bacharelado,Integral,A,Ampla concorrência,0,20,658.32,137.0,1810.0,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SÃO PAULO (IFSP)",São Paulo,SP,4,4,SO PAULO,3550308,11451999.0,SP,Grande Metrópole Nacional - Integrante de Arranjo Populacional,1A - Integrante de Arranjo Populacional,1 - Metrópole - Integrante de Arranjo Populacional,7579569.63278106,4101543.93666667
2023,1,1810,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SÃO PAULO",IFSP,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,IFSP - Campus Guarulhos,Guarulhos,SP,Sudeste,1616801,ENGENHARIA DE COMPUTAÇÃO,Bacharelado,Integral,A,Ampla concorrência,0,20,714.26,287.0,1810.0,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SÃO PAULO (IFSP)",São Paulo,SP,4,4,SO PAULO,3550308,11451999.0,SP,Grande Metrópole Nacional - Integrante de Arranjo Populacional,1A - Integrante de Arranjo Populacional,1 - Metrópole - Integrante de Arranjo Populacional,7579569.63278106,4101543.93666667
2023,1,1810,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SÃO PAULO",IFSP,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,IFSP - Campus São Paulo,São Paulo,SP,Sudeste,48237,FÍSICA,Licenciatura,Matutino,A,Ampla concorrência,0,20,665.52,171.0,1810.0,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SÃO PAULO (IFSP)",São Paulo,SP,4,4,SO PAULO,3550308,11451999.0,SP,Grande Metrópole Nacional - Integrante de Arranjo Populacional,1A - Integrante de Arranjo Populacional,1 - Metrópole - Integrante de Arranjo Populacional,7579569.63278106,4101543.93666667
2023,1,1810,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SÃO PAULO",IFSP,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,IFSP - Campus São Paulo,São Paulo,SP,Sudeste,101856,GEOGRAFIA,Licenciatura,Matutino,A,Ampla concorrência,0,20,647.6,244.0,1810.0,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SÃO PAULO (IFSP)",São Paulo,SP,4,4,SO PAULO,3550308,11451999.0,SP,Grande Metrópole Nacional - Integrante de Arranjo Populacional,1A - Integrante de Arranjo Populacional,1 - Metrópole - Integrante de Arranjo Populacional,7579569.63278106,4101543.93666667
2023,1,1810,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SÃO PAULO",IFSP,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,IFSP - Campus São Paulo,São Paulo,SP,Sudeste,112678,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,Bacharelado,Integral,A,Ampla concorrência,0,20,693.64,222.0,1810.0,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SÃO PAULO (IFSP)",São Paulo,SP,4,4,SO PAULO,3550308,11451999.0,SP,Grande Metrópole Nacional - Integrante de Arranjo Populacional,1A - Integrante de Arranjo Populacional,1 - Metrópole - Integrante de Arranjo Populacional,7579569.63278106,4101543.93666667
2023,1,1810,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SÃO PAULO",IFSP,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,IFSP - Campus São Paulo,São Paulo,SP,Sudeste,113490,MATEMÁTICA,Licenciatura,Matutino,A,Ampla concorrência,0,20,664.78,204.0,1810.0,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SÃO PAULO (IFSP)",São Paulo,SP,4,4,SO PAULO,3550308,11451999.0,SP,Grande Metrópole Nacional - Integrante de Arranjo Populacional,1A - Integrante de Arranjo Populacional,1 - Metrópole - Integrante de Arranjo Populacional,7579569.63278106,4101543.93666667
2023,1,1810,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SÃO PAULO",IFSP,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,IFSP - Campus São Paulo,São Paulo,SP,Sudeste,113538,ENGENHARIA CIVIL,Bacharelado,Integral,A,Ampla concorrência,0,20,713.54,495.0,1810.0,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SÃO PAULO (IFSP)",São Paulo,SP,4,4,SO PAULO,3550308,11451999.0,SP,Grande Metrópole Nacional - Integrante de Arranjo Populacional,1A - Integrante de Arranjo Populacional,1 - Metrópole - Integrante de Arranjo Populacional,7579569.63278106,4101543.93666667
2023,1,1810,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SÃO PAULO",IFSP,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,IFSP - Campus São Paulo,São Paulo,SP,Sudeste,1103451,CIÊNCIAS BIOLÓGICAS ,Licenciatura,Vespertino,A,Ampla concorrência,0,20,690.58,518.0,1810.0,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SÃO PAULO (IFSP)",São Paulo,SP,4,4,SO PAULO,3550308,11451999.0,SP,Grande Metrópole Nacional - Integrante de Arranjo Populacional,1A - Integrante de Arranjo Populacional,1 - Metrópole - Integrante de Arranjo Populacional,7579569.63278106,4101543.93666667
2023,1,1810,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SÃO PAULO",IFSP,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,IFSP - Campus São Paulo,São Paulo,SP,Sudeste,1103688,QUÍMICA,Licenciatura,Matutino,A,Ampla concorrência,0,20,662.64,259.0,1810.0,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SÃO PAULO (IFSP)",São Paulo,SP,4,4,SO PAULO,3550308,11451999.0,SP,Grande Metrópole Nacional - Integrante de Arranjo Populacional,1A - Integrante de Arranjo Populacional,1 - Metrópole - Integrante de Arranjo Populacional,7579569.63278106,4101543.93666667
2023,1,1810,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SÃO PAULO",IFSP,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,IFSP - Campus São Paulo,São Paulo,SP,Sudeste,1188380,LETRAS,Licenciatura,Matutino,A,Ampla concorrência,0,20,671.98,492.0,1810.0,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SÃO PAULO (IFSP)",São Paulo,SP,4,4,SO PAULO,3550308,11451999.0,SP,Grande Metrópole Nacional - Integrante de Arranjo Populacional,1A - Integrante de Arranjo Populacional,1 - Metrópole - Integrante de Arranjo Populacional,7579569.63278106,4101543.93666667
2023,1,1810,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SÃO PAULO",IFSP,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,IFSP - Campus São Paulo,São Paulo,SP,Sudeste,1260216,ARQUITETURA E URBANISMO,Bacharelado,Integral,A,Ampla concorrência,0,20,734.68,1401.0,1810.0,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SÃO PAULO (IFSP)",São Paulo,SP,4,4,SO PAULO,3550308,11451999.0,SP,Grande Metrópole Nacional - Integrante de Arranjo Populacional,1A - Integrante de Arranjo Populacional,1 - Metrópole - Integrante de Arranjo Populacional,7579569.63278106,4101543.93666667
2023,1,1810,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SÃO PAULO",IFSP,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,IFSP - Campus São Paulo,São Paulo,SP,Sudeste,1457001,ENGENHARIA MECÂNICA,Bacharelado,Integral,A,Ampla concorrência,0,20,710.48,293.0,1810.0,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SÃO PAULO (IFSP)",São Paulo,SP,4,4,SO PAULO,3550308,11451999.0,SP,Grande Metrópole Nacional - Integrante de Arranjo Populacional,1A - Integrante de Arranjo Populacional,1 - Metrópole - Integrante de Arranjo Populacional,7579569.63278106,4101543.93666667
2023,1,1810,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SÃO PAULO",IFSP,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,IFSP - Campus São Paulo,São Paulo,SP,Sudeste,1515547,ENGENHARIA ELÉTRICA,Bacharelado,Noturno,A,Ampla concorrência,0,20,703.1,420.0,1810.0,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SÃO PAULO (IFSP)",São Paulo,SP,4,4,SO PAULO,3550308,11451999.0,SP,Grande Metrópole Nacional - Integrante de Arranjo Populacional,1A - Integrante de Arranjo Populacional,1 - Metrópole - Integrante de Arranjo Populacional,7579569.63278106,4101543.93666667
2023,1,1810,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SÃO PAULO",IFSP,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,IFSP - Campus São Paulo,São Paulo,SP,Sudeste,1616829,SISTEMAS DE INFORMAÇÃO,Bacharelado,Matutino,A,Ampla concorrência,0,20,722.0,894.0,1810.0,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SÃO PAULO (IFSP)",São Paulo,SP,4,4,SO PAULO,3550308,11451999.0,SP,Grande Metrópole Nacional - Integrante de Arranjo Populacional,1A - Integrante de Arranjo Populacional,1 - Metrópole - Integrante de Arranjo Populacional,7579569.63278106,4101543.93666667
2023,1,1810,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SÃO PAULO",IFSP,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,IFSP - Campus Araraquara,Araraquara,SP,Sudeste,1129073,MATEMÁTICA,Licenciatura,Noturno,A,Ampla concorrência,0,20,591.34,71.0,1810.0,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SÃO PAULO (IFSP)",São Paulo,SP,4,4,SO PAULO,3550308,11451999.0,SP,Grande Metrópole Nacional - Integrante de Arranjo Populacional,1A - Integrante de Arranjo Populacional,1 - Metrópole - Integrante de Arranjo Populacional,7579569.63278106,4101543.93666667
